33.3333333333333,-152.3,4.13,0,0
33.3333333333333,-94.9,4.863,0,0
55.5555555555556,2.4,2.457,0,0
44.4444444444444,-163.4,11.846,0,0
44.4444444444444,-69.7,3.755,0,0
55.5555555555556,82,80.559,7.69230769230769,70.7034920634921
55.5555555555556,26,9.264,0,0
44.4444444444444,-117.6,12.634,0,0
44.4444444444444,-65.8,13.783,0,0
44.4444444444444,-243.5,4.501,0,0
55.5555555555556,-166.1,3.781,0,3.14102564102564
55.5555555555556,84.8,97.448,0,66.3975084175084
55.5555555555556,-116.8,9.477,0,0
55.5555555555556,79.1,91.22,15.3846153846154,42.2523188405797
33.3333333333333,-277,3.032,0,8.07102564102564
44.4444444444444,139,75.075,0,37.1904347826087
33.3333333333333,140.4,53.829,0,11.4830769230769
33.3333333333333,-142.9,5.565,0,17.63
33.3333333333333,-253.9,2.35,0,11.1910256410256
33.3333333333333,212.3,61.616,0,18.8297435897436
66.6666666666667,136.9,13.38,7.69230769230769,29.3476068376068
55.5555555555556,-133.2,3.376,0,5.17205128205128
55.5555555555556,-34.9,4.153,0,0
55.5555555555556,-183.5,5.506,0,0
44.4444444444444,75.4,78.407,0,28.9577777777778
33.3333333333333,324.6,97.795,30.7692307692308,85.011656920078
66.6666666666667,-90.5,10.599,0,7.60333333333333
66.6666666666667,-224.3,26.281,0,0
44.4444444444444,276.1,97.079,0,43.6628847481021
33.3333333333333,-188.8,38.273,0,0
33.3333333333333,-175.7,2.942,0,0
55.5555555555556,-186.7,7.52,0,0
33.3333333333333,-156.8,3.28,0,4.54102564102564
33.3333333333333,-241.3,2.558,0,0
33.3333333333333,-160.3,3.473,0,0
33.3333333333333,-25.3,77.86,0,0
33.3333333333333,-226.5,3.863,0,0
22.2222222222222,-121.5,55.132,0,0
22.2222222222222,233.4,84.521,7.69230769230769,29.6233333333333
22.2222222222222,-264.3,18.181,0,0
33.3333333333333,-264.3,21.036,0,17.9810256410256
33.3333333333333,110.8,80.153,0,38.4017171717172
66.6666666666667,-195.1,21.53,0,17.9810256410256
